inning,pitcher,season,hits_allowed,walks,strikeouts,batters_faced,runs_allowed,ERA_season,WHIP_season,FIP_season,K/9_season,BB/9_season,xFIP_season,CSW%_season,xERA_season,runs_rolling10_team,OBP_team,SLG_team,K_rate_team,BB_rate_team,is_home_team,label
1,694738,2025,7,3,3,9,3,3.18,1.38,3.47,8.81,3.18,3.63,0.294,3.38,0.5,0.3333333333333333,0.3714285714285714,0.1777777777777777,0.1111111111111111,True,1
1,622663,2025,8,1,4,9,1,4.54,1.27,3.41,6.4,2.68,4.26,0.2319999999999999,4.18,0.5,0.3617021276595745,0.3684210526315789,0.1702127659574468,0.1489361702127659,True,0
1,543135,2025,6,0,8,9,1,1.56,0.81,2.32,9.48,1.3,2.65,0.298,3.35,0.5,0.3170731707317073,0.4358974358974359,0.2195121951219512,0.048780487804878,False,0
1,669461,2025,2,1,2,9,2,3.08,1.06,2.65,7.83,1.26,3.37,0.295,3.26,0.5,0.3529411764705882,0.3617021276595745,0.2352941176470588,0.0784313725490196,True,1
1,571510,2025,6,3,6,9,2,3.08,1.26,3.45,9.39,2.2,3.75,0.255,3.42,0.6,0.3695652173913043,0.625,0.1739130434782608,0.1304347826086956,True,1
1,656876,2025,6,1,3,9,3,2.14,0.87,3.29,8.0,1.86,3.24,0.267,3.1,0.7,0.3469387755102041,0.5,0.1428571428571428,0.0816326530612244,False,1
1,641154,2025,4,0,6,9,1,2.82,1.07,2.97,9.05,2.08,3.47,0.2789999999999999,3.23,0.5,0.3333333333333333,0.4146341463414634,0.125,0.0833333333333333,True,1
1,682847,2025,3,2,5,9,0,4.4,1.43,3.96,9.71,4.55,3.74,0.289,4.97,0.6,0.425531914893617,0.5405405405405406,0.2553191489361702,0.1276595744680851,False,0
1,669203,2025,4,5,3,9,1,2.66,1.17,3.88,8.81,3.64,3.56,0.286,3.6,0.8,0.3877551020408163,0.5135135135135135,0.1428571428571428,0.1632653061224489,True,1
1,663623,2025,8,3,2,9,6,3.93,1.17,4.42,5.77,2.45,4.57,0.2689999999999999,5.07,0.8,0.375,0.4523809523809524,0.1666666666666666,0.125,True,1
1,650911,2025,5,4,6,9,2,3.15,1.31,3.57,10.14,3.56,3.13,0.289,3.4,0.6,0.2978723404255319,0.5,0.0638297872340425,0.0638297872340425,False,1
1,594798,2025,4,0,7,9,0,2.34,0.98,3.63,8.57,2.21,3.46,0.295,3.14,0.5,0.3414634146341463,0.4736842105263157,0.1951219512195122,0.048780487804878,False,1
1,642547,2025,3,3,5,9,2,2.92,1.21,3.96,9.51,3.68,4.01,0.2689999999999999,3.67,1.0,0.3958333333333333,0.7674418604651163,0.2291666666666666,0.1041666666666666,True,1
1,657277,2025,9,1,6,9,5,2.55,1.17,2.14,10.07,1.88,2.31,0.317,2.77,0.5,0.3111111111111111,0.3333333333333333,0.1777777777777777,0.1111111111111111,True,1
1,601713,2025,5,1,9,9,2,2.74,1.01,2.96,10.25,2.6,3.39,0.281,3.52,0.4,0.3333333333333333,0.3611111111111111,0.119047619047619,0.119047619047619,False,0
1,676979,2025,4,3,6,9,2,1.98,1.06,2.67,11.09,2.85,2.86,0.288,3.05,0.3,0.3191489361702128,0.3076923076923077,0.2340425531914893,0.1276595744680851,True,1
1,547179,2025,4,2,4,9,1,5.12,1.46,4.83,7.48,2.77,4.35,0.259,4.47,0.0,0.1428571428571428,0.125,0.2571428571428571,0.0571428571428571,True,1
1,671737,2025,5,3,2,9,2,3.95,1.2,4.23,8.15,3.44,4.0,0.251,3.23,0.5,0.3469387755102041,0.4186046511627907,0.1632653061224489,0.1020408163265306,False,1
1,663978,2025,4,1,2,9,1,3.58,1.13,4.1,6.89,2.76,4.42,0.238,4.02,0.5,0.3404255319148936,0.4,0.1276595744680851,0.0851063829787234,True,0
1,676440,2025,5,0,5,9,1,3.89,1.24,5.16,7.27,2.99,4.34,0.272,3.99,0.7,0.4489795918367347,0.5897435897435898,0.2448979591836734,0.1224489795918367,False,0
1,656849,2025,5,0,2,9,1,2.69,1.26,3.31,8.34,3.25,3.44,0.285,3.88,0.4,0.3409090909090909,0.5,0.2727272727272727,0.1136363636363636,False,1
1,669022,2025,5,0,6,9,3,3.16,1.2,2.65,13.3,2.77,2.41,0.292,3.28,0.7,0.3617021276595745,0.4390243902439024,0.1702127659574468,0.1276595744680851,True,1
1,554430,2025,5,2,7,9,1,2.96,0.92,2.93,11.13,2.13,2.68,0.283,2.28,0.6,0.2826086956521739,0.4883720930232558,0.108695652173913,0.0652173913043478,False,0
1,669160,2025,5,3,3,9,1,4.09,1.25,4.03,9.19,3.21,3.63,0.276,4.44,0.4,0.25,0.3428571428571428,0.225,0.125,False,0
1,607074,2025,2,1,7,10,2,2.49,0.93,2.93,11.07,3.05,3.0,0.314,2.71,0.2,0.2666666666666666,0.3846153846153846,0.2222222222222222,0.0888888888888888,True,0
1,663903,2025,2,4,4,9,1,4.66,1.34,4.31,7.49,3.68,4.49,0.266,4.53,0.5,0.3673469387755102,0.4761904761904761,0.1632653061224489,0.1428571428571428,False,1
1,571760,2025,5,3,0,9,4,3.39,1.19,4.44,6.38,3.26,4.37,0.255,4.75,0.8,0.4081632653061224,0.5333333333333333,0.2244897959183673,0.0816326530612244,False,0
1,676974,2025,5,4,6,9,5,4.73,1.42,4.4,9.46,2.78,3.35,0.288,4.62,1.3,0.4528301886792453,0.8409090909090909,0.2830188679245283,0.1698113207547169,True,1
1,641927,2025,8,0,2,11,1,3.48,1.35,3.7,7.26,2.03,4.51,0.286,3.8,0.5,0.3404255319148936,0.4,0.1276595744680851,0.0851063829787234,True,0
1,668909,2025,7,2,2,9,3,3.79,1.45,4.37,10.01,5.16,3.95,0.283,4.5,0.7,0.46,0.5897435897435898,0.22,0.14,False,1
1,669467,2025,6,2,4,9,3,4.91,1.38,4.95,6.0,3.14,3.72,0.239,4.62,0.6,0.4081632653061224,0.4444444444444444,0.1836734693877551,0.0816326530612244,True,1
1,607259,2025,5,2,3,9,1,3.89,1.17,3.58,6.1,1.95,4.3,0.251,3.62,0.2,0.3333333333333333,0.3055555555555556,0.1904761904761904,0.1428571428571428,False,1
1,656427,2025,6,2,4,9,4,3.72,1.09,3.94,10.47,2.76,3.41,0.294,3.91,0.3,0.3076923076923077,0.3714285714285714,0.1538461538461538,0.0256410256410256,True,1
1,676664,2025,5,0,7,9,1,5.05,1.28,5.03,6.64,1.59,4.6,0.25,4.33,0.5,0.3181818181818182,0.3684210526315789,0.2045454545454545,0.0909090909090909,True,0
1,667755,2025,5,1,4,9,2,3.41,1.51,3.74,6.42,4.46,3.84,0.258,4.02,0.6,0.4042553191489361,0.4166666666666667,0.2340425531914893,0.1489361702127659,True,1
1,657746,2025,4,1,11,9,0,2.91,0.9,3.48,10.06,1.59,3.69,0.2739999999999999,3.3,0.1,0.1666666666666666,0.2285714285714285,0.3888888888888889,0.0,False,0
1,663559,2025,8,2,2,9,6,3.14,1.08,4.06,5.59,3.0,4.62,0.252,3.42,1.7,0.4230769230769231,0.7111111111111111,0.173076923076923,0.0961538461538461,True,1
1,641793,2025,5,1,1,9,2,3.86,1.1,5.13,5.79,1.33,4.28,0.24,4.56,0.2,0.225,0.25,0.15,0.1,True,0
1,694297,2025,9,1,6,9,2,5.05,1.32,5.01,7.07,2.17,4.13,0.251,6.7,0.4,0.3555555555555555,0.4736842105263157,0.2222222222222222,0.1333333333333333,False,1
1,666157,2025,2,2,9,9,0,3.1,1.11,3.6,7.75,1.81,3.91,0.257,4.07,0.2,0.1956521739130435,0.125,0.3478260869565217,0.108695652173913,True,0
1,607200,2025,10,3,4,9,7,3.82,1.29,4.29,5.8,3.82,4.89,0.238,5.24,0.8,0.48,0.375,0.16,0.18,False,1
1,686613,2025,7,1,9,9,1,1.83,0.91,2.66,10.26,2.44,2.74,0.288,2.98,0.5,0.36,0.3953488372093023,0.18,0.12,True,1
1,663460,2025,5,3,4,9,4,1.43,1.0,2.45,9.44,2.63,3.27,0.316,2.79,0.4,0.3170731707317073,0.3783783783783784,0.1707317073170731,0.024390243902439,False,1
1,622491,2025,1,2,5,9,0,3.03,1.27,3.28,7.24,3.03,4.26,0.25,4.16,0.4,0.3023255813953488,0.3428571428571428,0.2790697674418604,0.1395348837209302,False,0
1,665152,2025,4,4,3,9,4,4.7,1.39,4.34,6.85,2.42,4.31,0.26,4.18,0.3,0.3962264150943396,0.3809523809523809,0.1509433962264151,0.2075471698113207,True,0
1,669373,2025,4,1,11,9,0,2.26,0.79,1.88,11.78,0.83,2.15,0.34,2.32,0.3,0.25,0.4210526315789473,0.2045454545454545,0.0909090909090909,False,1
1,592332,2025,3,5,2,9,6,3.82,1.02,3.21,8.66,1.78,3.43,0.278,3.52,0.7,0.4038461538461538,0.6046511627906976,0.3076923076923077,0.1346153846153846,True,0
1,608331,2025,5,2,3,9,1,1.92,0.97,2.87,8.4,1.92,3.23,0.266,3.62,0.3,0.3125,0.3,0.25,0.125,False,1
1,592791,2025,5,0,2,9,1,3.76,1.01,5.1,6.88,1.69,4.0,0.286,3.99,1.0,0.4117647058823529,0.4545454545454545,0.1568627450980392,0.1372549019607843,False,1
1,641816,2025,8,1,1,9,2,2.02,1.07,3.23,6.69,3.28,4.19,0.253,3.72,0.4,0.3333333333333333,0.4210526315789473,0.1904761904761904,0.0714285714285714,True,1
1,592662,2025,5,1,8,9,2,2.43,1.11,3.06,9.98,3.84,3.71,0.281,2.81,0.4,0.3023255813953488,0.3142857142857143,0.1627906976744186,0.0930232558139534,False,1
1,686752,2025,3,2,3,10,1,3.21,1.16,4.23,7.2,2.57,4.14,0.243,4.33,0.2,0.225,0.25,0.125,0.1,True,1
1,656302,2025,6,4,6,9,2,4.66,1.29,3.29,11.03,2.97,3.2,0.291,3.62,0.0,0.1944444444444444,0.125,0.2777777777777778,0.0833333333333333,False,0
1,518876,2025,4,1,4,9,2,3.78,1.06,3.55,8.35,2.35,3.48,0.276,4.21,0.5,0.3333333333333333,0.4871794871794871,0.2222222222222222,0.1333333333333333,False,1
1,656605,2025,5,1,6,9,3,3.73,1.26,3.2,7.2,2.44,3.92,0.266,4.02,1.5,0.42,0.7777777777777778,0.18,0.08,True,1
1,543243,2025,7,3,4,11,3,3.65,1.12,3.26,9.91,1.83,3.05,0.3,3.94,0.5,0.4468085106382978,0.358974358974359,0.2340425531914893,0.1489361702127659,False,1
1,579328,2025,9,3,0,9,4,3.23,1.59,4.52,8.14,5.17,4.76,0.26,4.91,0.5,0.391304347826087,0.3783783783783784,0.2608695652173913,0.1304347826086956,True,1
1,664285,2025,3,2,5,9,2,3.12,1.06,3.24,8.42,2.77,3.16,0.285,3.75,0.5,0.34,0.3720930232558139,0.14,0.12,True,1
1,608379,2025,4,2,6,9,0,2.88,1.17,3.39,6.55,2.36,4.29,0.242,3.55,0.4,0.3,0.3333333333333333,0.175,0.025,False,0
1,605135,2025,6,1,5,9,3,3.8,1.36,3.57,9.36,2.04,3.3,0.266,3.65,0.7,0.4038461538461538,0.6046511627906976,0.3076923076923077,0.1346153846153846,True,1
1,543135,2025,3,1,7,9,0,1.56,0.81,2.32,9.48,1.3,2.65,0.298,3.35,0.8,0.3829787234042553,0.4634146341463415,0.2127659574468085,0.1063829787234042,True,1
1,669358,2025,4,2,6,9,0,4.92,1.38,5.08,8.2,3.28,4.0,0.261,4.47,0.2,0.225,0.2121212121212121,0.125,0.1,True,0
1,605280,2025,4,0,2,9,0,3.07,1.16,3.87,7.89,3.07,3.68,0.278,3.88,0.7,0.3191489361702128,0.5909090909090909,0.1489361702127659,0.0638297872340425,True,1
1,666200,2025,3,3,5,9,2,3.58,1.34,2.67,10.36,2.82,3.1,0.3,3.33,0.8,0.4081632653061224,0.5333333333333333,0.2244897959183673,0.0816326530612244,True,0
1,808967,2025,5,4,5,9,3,2.39,1.0,3.01,10.24,3.06,2.84,0.287,2.83,0.4,0.3333333333333333,0.4871794871794871,0.2888888888888888,0.1333333333333333,False,1
1,519242,2025,5,2,4,9,1,3.06,1.24,2.98,11.44,2.53,3.11,0.314,3.19,0.5,0.3260869565217391,0.5128205128205128,0.3260869565217391,0.108695652173913,True,1
1,668678,2025,4,2,6,9,3,5.13,1.33,4.54,8.55,4.03,4.2,0.276,3.88,0.6,0.3478260869565217,0.4871794871794871,0.1956521739130435,0.1521739130434782,False,0
1,622663,2025,6,2,7,9,3,4.54,1.27,3.41,6.4,2.68,4.26,0.2319999999999999,4.18,0.3,0.25,0.2857142857142857,0.225,0.1,False,0
1,607536,2025,10,1,4,9,5,5.72,1.63,3.67,7.04,1.91,3.65,0.273,4.87,0.5,0.3409090909090909,0.4146341463414634,0.2272727272727272,0.0681818181818181,False,1
1,673540,2025,6,2,5,9,2,1.6,1.18,3.2,8.56,4.06,4.17,0.263,3.33,0.7,0.3191489361702128,0.5813953488372093,0.1702127659574468,0.0851063829787234,True,1
1,663623,2025,5,1,4,9,0,3.93,1.17,4.42,5.77,2.45,4.57,0.2689999999999999,5.07,0.4,0.25,0.5405405405405406,0.125,0.05,False,1
1,669461,2025,5,0,4,10,1,3.08,1.06,2.65,7.83,1.26,3.37,0.295,3.26,0.5,0.4468085106382978,0.3421052631578947,0.2340425531914893,0.1702127659574468,False,1
1,621244,2025,5,2,4,9,0,3.86,1.3,4.4,8.36,3.6,4.13,0.278,4.62,0.6,0.4285714285714285,0.575,0.2448979591836734,0.1428571428571428,True,0
1,641154,2025,5,2,6,9,2,2.82,1.07,2.97,9.05,2.08,3.47,0.2789999999999999,3.23,0.1,0.1428571428571428,0.2058823529411764,0.4857142857142857,0.0,False,1
1,656876,2025,5,2,5,9,4,2.14,0.87,3.29,8.0,1.86,3.24,0.267,3.1,0.5,0.2954545454545454,0.5263157894736842,0.3409090909090909,0.0909090909090909,True,1
1,669203,2025,3,3,8,9,2,2.66,1.17,3.88,8.81,3.64,3.56,0.286,3.6,0.0,0.2162162162162162,0.2424242424242424,0.2432432432432432,0.081081081081081,False,0
1,663978,2025,5,4,5,9,2,3.58,1.13,4.1,6.89,2.76,4.42,0.238,4.02,0.6,0.3023255813953488,0.4324324324324324,0.1860465116279069,0.1162790697674418,False,1
1,542881,2025,6,0,1,9,3,3.86,1.27,4.98,7.03,3.58,5.13,0.26,4.1,0.4,0.3409090909090909,0.5128205128205128,0.25,0.1136363636363636,False,1
1,594798,2025,6,0,6,9,2,2.34,0.98,3.63,8.57,2.21,3.46,0.295,3.14,0.8,0.3829787234042553,0.6046511627906976,0.1063829787234042,0.0638297872340425,True,0
1,669022,2025,4,1,8,9,2,3.16,1.2,2.65,13.3,2.77,2.41,0.292,3.28,0.4,0.2682926829268293,0.4324324324324324,0.2682926829268293,0.0975609756097561,False,0
1,694738,2025,6,3,2,9,5,3.18,1.38,3.47,8.81,3.18,3.63,0.294,3.38,0.5,0.4347826086956521,0.3243243243243243,0.2391304347826087,0.1739130434782608,False,1
1,547179,2025,5,4,7,9,1,5.12,1.46,4.83,7.48,2.77,4.35,0.259,4.47,0.2,0.2127659574468085,0.1707317073170731,0.2978723404255319,0.1063829787234042,False,0
1,693433,2025,3,2,8,9,2,2.82,0.95,3.04,8.06,1.15,3.49,0.254,3.1,0.9,0.3469387755102041,0.6153846153846154,0.2244897959183673,0.1428571428571428,True,1
1,676979,2025,5,5,9,9,4,1.98,1.06,2.67,11.09,2.85,2.86,0.288,3.05,1.1,0.4117647058823529,0.7380952380952381,0.2745098039215686,0.1568627450980392,False,1
1,676664,2025,5,1,5,9,1,5.05,1.28,5.03,6.64,1.59,4.6,0.25,4.33,0.4,0.3023255813953488,0.2972972972972973,0.2325581395348837,0.0697674418604651,False,0
1,642547,2025,5,2,3,9,0,2.92,1.21,3.96,9.51,3.68,4.01,0.2689999999999999,3.67,0.7,0.3636363636363636,0.4210526315789473,0.2272727272727272,0.1136363636363636,True,1
1,657277,2025,6,3,6,9,0,2.55,1.17,2.14,10.07,1.88,2.31,0.317,2.77,0.6,0.4130434782608695,0.3846153846153846,0.2391304347826087,0.1521739130434782,False,1
1,671737,2025,6,2,3,9,3,3.95,1.2,4.23,8.15,3.44,4.0,0.251,3.23,0.4,0.2790697674418604,0.5135135135135135,0.3255813953488372,0.0930232558139534,True,1
1,571760,2025,1,0,9,9,0,3.39,1.19,4.44,6.38,3.26,4.37,0.255,4.75,0.4,0.2105263157894736,0.3421052631578947,0.5,0.0,True,0
1,554430,2025,5,2,9,9,2,2.96,0.92,2.93,11.13,2.13,2.68,0.283,2.28,0.4,0.275,0.5789473684210527,0.175,0.05,True,1
1,656849,2025,8,1,2,9,2,2.69,1.26,3.31,8.34,3.25,3.44,0.285,3.88,1.5,0.4915254237288136,0.5208333333333334,0.1186440677966101,0.1864406779661017,False,1
1,571510,2025,10,1,4,9,6,3.08,1.26,3.45,9.39,2.2,3.75,0.255,3.42,1.3,0.4285714285714285,0.7333333333333333,0.2040816326530612,0.0816326530612244,False,1
1,607074,2025,4,2,8,9,1,2.49,0.93,2.93,11.07,3.05,3.0,0.314,2.71,0.1,0.2702702702702703,0.2352941176470588,0.1081081081081081,0.081081081081081,True,1
1,682847,2025,5,5,8,9,4,4.4,1.43,3.96,9.71,4.55,3.74,0.289,4.97,0.6,0.4285714285714285,0.575,0.2244897959183673,0.1428571428571428,False,1
1,663903,2025,4,0,8,9,2,4.66,1.34,4.31,7.49,3.68,4.49,0.266,4.53,0.4,0.3023255813953488,0.3611111111111111,0.3023255813953488,0.1162790697674418,True,1
1,663559,2025,5,0,5,9,3,3.14,1.08,4.06,5.59,3.0,4.62,0.252,3.42,0.4,0.2105263157894736,0.3421052631578947,0.4736842105263157,0.0,True,0
1,667755,2025,8,4,2,9,5,3.41,1.51,3.74,6.42,4.46,3.84,0.258,4.02,0.2,0.2926829268292683,0.3888888888888889,0.2926829268292683,0.1219512195121951,False,0
1,641793,2025,6,1,2,9,3,3.86,1.1,5.13,5.79,1.33,4.28,0.24,4.56,0.3,0.2682926829268293,0.4444444444444444,0.2926829268292683,0.073170731707317,True,1
1,694297,2025,4,1,5,9,1,5.05,1.32,5.01,7.07,2.17,4.13,0.251,6.7,0.3,0.3095238095238095,0.5,0.1666666666666666,0.0714285714285714,False,0
1,663460,2025,4,0,6,9,0,1.43,1.0,2.45,9.44,2.63,3.27,0.316,2.79,0.2,0.2093023255813953,0.282051282051282,0.3023255813953488,0.0697674418604651,False,0
1,663436,2025,3,4,3,9,2,3.67,1.24,4.45,5.37,2.23,4.37,0.225,5.76,0.2,0.2105263157894736,0.2571428571428571,0.3684210526315789,0.0789473684210526,True,0
1,641927,2025,8,1,6,9,1,3.48,1.35,3.7,7.26,2.03,4.51,0.286,3.8,0.6,0.2439024390243902,0.4054054054054054,0.2195121951219512,0.073170731707317,False,1
1,605135,2025,7,3,3,9,4,3.8,1.36,3.57,9.36,2.04,3.3,0.266,3.65,0.4,0.275,0.2857142857142857,0.15,0.05,True,1
1,676440,2025,5,3,5,9,1,3.89,1.24,5.16,7.27,2.99,4.34,0.272,3.99,0.5,0.4042553191489361,0.525,0.1702127659574468,0.1063829787234042,False,1
1,607259,2025,5,2,4,9,2,3.89,1.17,3.58,6.1,1.95,4.3,0.251,3.62,0.2,0.2682926829268293,0.2058823529411764,0.3170731707317073,0.1219512195121951,True,1
1,669160,2025,10,3,5,9,7,4.09,1.25,4.03,9.19,3.21,3.63,0.276,4.44,0.8,0.3555555555555555,0.4883720930232558,0.2222222222222222,0.0444444444444444,True,1
1,601713,2025,2,2,6,9,0,2.74,1.01,2.96,10.25,2.6,3.39,0.281,3.52,0.4,0.3695652173913043,0.3684210526315789,0.1739130434782608,0.1739130434782608,True,0
1,656427,2025,5,0,9,9,2,3.72,1.09,3.94,10.47,2.76,3.41,0.294,3.91,0.7,0.3333333333333333,0.4102564102564102,0.1555555555555555,0.1111111111111111,False,0
1,665152,2025,11,0,4,9,6,4.7,1.39,4.34,6.85,2.42,4.31,0.26,4.18,0.4,0.3478260869565217,0.4615384615384615,0.217391304347826,0.1521739130434782,True,1
1,650911,2025,4,2,2,9,2,3.15,1.31,3.57,10.14,3.56,3.13,0.289,3.4,0.4,0.275,0.5833333333333334,0.175,0.075,True,1
1,592662,2025,5,3,4,9,2,2.43,1.11,3.06,9.98,3.84,3.71,0.281,2.81,0.6,0.3488372093023256,0.3243243243243243,0.2325581395348837,0.1395348837209302,False,1
1,668909,2025,7,2,8,9,2,3.79,1.45,4.37,10.01,5.16,3.95,0.283,4.5,0.7,0.3958333333333333,0.5,0.1458333333333333,0.1041666666666666,False,1
1,669467,2025,7,3,1,9,4,4.91,1.38,4.95,6.0,3.14,3.72,0.239,4.62,0.6,0.3023255813953488,0.4736842105263157,0.2558139534883721,0.1162790697674418,True,0
1,666157,2025,7,3,3,9,3,3.1,1.11,3.6,7.75,1.81,3.91,0.257,4.07,0.1,0.2105263157894736,0.1818181818181818,0.3684210526315789,0.0789473684210526,True,0
1,676974,2025,5,0,14,9,0,4.73,1.42,4.4,9.46,2.78,3.35,0.288,4.62,0.6,0.3333333333333333,0.4324324324324324,0.2619047619047619,0.119047619047619,False,1
1,592332,2025,6,2,6,9,4,3.82,1.02,3.21,8.66,1.78,3.43,0.278,3.52,0.1,0.1944444444444444,0.1875,0.1944444444444444,0.0555555555555555,True,0
1,686613,2025,2,1,9,9,0,1.83,0.91,2.66,10.26,2.44,2.74,0.288,2.98,0.3,0.3255813953488372,0.425,0.2558139534883721,0.0465116279069767,False,0
1,579328,2025,5,4,6,9,1,3.23,1.59,4.52,8.14,5.17,4.76,0.26,4.91,1.2,0.4313725490196078,0.5581395348837209,0.2352941176470588,0.1568627450980392,False,1
1,607200,2025,5,3,3,9,2,3.82,1.29,4.29,5.8,3.82,4.89,0.238,5.24,0.7,0.3478260869565217,0.5,0.3043478260869565,0.1304347826086956,True,0
1,641816,2025,2,3,4,9,0,2.02,1.07,3.23,6.69,3.28,4.19,0.253,3.72,1.4,0.4313725490196078,0.7555555555555555,0.2352941176470588,0.1176470588235294,False,0
1,663623,2025,3,1,9,9,2,3.93,1.17,4.42,5.77,2.45,4.57,0.2689999999999999,5.07,0.2,0.2444444444444444,0.3,0.2666666666666666,0.0888888888888888,True,0
1,607536,2025,3,1,2,9,3,5.72,1.63,3.67,7.04,1.91,3.65,0.273,4.87,0.5,0.375,0.4054054054054054,0.2083333333333333,0.2083333333333333,False,0
1,518876,2025,2,1,5,9,1,3.78,1.06,3.55,8.35,2.35,3.48,0.276,4.21,0.3,0.275,0.2702702702702703,0.25,0.075,True,1
1,592791,2025,3,2,6,9,1,3.76,1.01,5.1,6.88,1.69,4.0,0.286,3.99,0.4,0.2857142857142857,0.4444444444444444,0.3333333333333333,0.0714285714285714,False,0
1,656302,2025,6,1,6,9,2,4.66,1.29,3.29,11.03,2.97,3.2,0.291,3.62,0.1,0.1666666666666666,0.1764705882352941,0.1944444444444444,0.0277777777777777,True,0
1,664285,2025,7,3,2,10,2,3.12,1.06,3.24,8.42,2.77,3.16,0.285,3.75,0.6,0.3181818181818182,0.4358974358974359,0.1363636363636363,0.0909090909090909,False,1
1,608331,2025,2,3,2,9,0,1.92,0.97,2.87,8.4,1.92,3.23,0.266,3.62,0.3,0.3333333333333333,0.5263157894736842,0.1428571428571428,0.0714285714285714,True,1
1,686752,2025,6,1,7,9,3,3.21,1.16,4.23,7.2,2.57,4.14,0.243,4.33,0.7,0.3829787234042553,0.4878048780487805,0.1914893617021276,0.0851063829787234,False,1
1,622491,2025,10,2,5,9,3,3.03,1.27,3.28,7.24,3.03,4.26,0.25,4.16,0.4,0.3695652173913043,0.4651162790697674,0.217391304347826,0.0434782608695652,True,1
1,656605,2025,5,2,3,9,2,3.73,1.26,3.2,7.2,2.44,3.92,0.266,4.02,0.2,0.2571428571428571,0.3235294117647059,0.1428571428571428,0.0285714285714285,False,0
1,694738,2025,5,1,9,9,2,3.18,1.38,3.47,8.81,3.18,3.63,0.294,3.38,0.5,0.2857142857142857,0.45,0.4285714285714285,0.0476190476190476,True,1
1,543243,2025,6,1,6,9,3,3.65,1.12,3.26,9.91,1.83,3.05,0.3,3.94,0.2,0.2368421052631578,0.4571428571428571,0.2105263157894736,0.0526315789473684,True,1
1,605280,2025,4,2,6,9,1,3.07,1.16,3.87,7.89,3.07,3.68,0.278,3.88,0.0,0.2368421052631578,0.064516129032258,0.1052631578947368,0.1842105263157894,False,1
1,608379,2025,7,0,5,9,2,2.88,1.17,3.39,6.55,2.36,4.29,0.242,3.55,0.3,0.3409090909090909,0.2857142857142857,0.1590909090909091,0.1818181818181818,True,1
1,669373,2025,7,1,4,9,2,2.26,0.79,1.88,11.78,0.83,2.15,0.34,2.32,0.2,0.3777777777777777,0.2777777777777778,0.2,0.2,False,0
1,669022,2025,4,2,13,9,2,3.16,1.2,2.65,13.3,2.77,2.41,0.292,3.28,0.2,0.2439024390243902,0.3421052631578947,0.2439024390243902,0.048780487804878,True,0
1,666200,2025,8,0,7,10,2,3.58,1.34,2.67,10.36,2.82,3.1,0.3,3.33,0.1,0.2682926829268293,0.2058823529411764,0.3658536585365853,0.1219512195121951,False,1
1,657746,2025,8,2,5,9,6,2.91,0.9,3.48,10.06,1.59,3.69,0.2739999999999999,3.3,0.8,0.3478260869565217,0.5365853658536586,0.3478260869565217,0.108695652173913,True,1
1,543135,2025,5,0,6,9,3,1.56,0.81,2.32,9.48,1.3,2.65,0.298,3.35,1.4,0.4313725490196078,0.7608695652173914,0.2549019607843137,0.0980392156862745,False,0
1,622663,2025,3,0,1,9,1,4.54,1.27,3.41,6.4,2.68,4.26,0.2319999999999999,4.18,0.2,0.1891891891891892,0.2285714285714285,0.2432432432432432,0.054054054054054,True,0
1,669358,2025,4,5,3,9,3,4.92,1.38,5.08,8.2,3.28,4.0,0.261,4.47,0.6,0.3695652173913043,0.4,0.217391304347826,0.0869565217391304,False,1
1,669461,2025,6,1,6,10,2,3.08,1.06,2.65,7.83,1.26,3.37,0.295,3.26,0.1,0.2162162162162162,0.3529411764705882,0.1891891891891892,0.054054054054054,True,0
1,673540,2025,3,3,4,9,0,1.6,1.18,3.2,8.56,4.06,4.17,0.263,3.33,0.0,0.2162162162162162,0.064516129032258,0.081081081081081,0.1621621621621621,False,0
1,668678,2025,7,2,5,9,6,5.13,1.33,4.54,8.55,4.03,4.2,0.276,3.88,0.2,0.2368421052631578,0.25,0.2368421052631578,0.0526315789473684,True,1
1,621244,2025,4,4,3,9,3,3.86,1.3,4.4,8.36,3.6,4.13,0.278,4.62,0.5,0.2051282051282051,0.4285714285714285,0.282051282051282,0.0769230769230769,False,0
1,657277,2025,4,0,12,9,2,2.55,1.17,2.14,10.07,1.88,2.31,0.317,2.77,0.5,0.2682926829268293,0.4358974358974359,0.3658536585365853,0.048780487804878,True,0
1,542881,2025,3,2,6,9,0,3.86,1.27,4.98,7.03,3.58,5.13,0.26,4.1,1.0,0.4081632653061224,0.4634146341463415,0.2448979591836734,0.1632653061224489,False,1
1,642547,2025,7,1,5,9,0,2.92,1.21,3.96,9.51,3.68,4.01,0.2689999999999999,3.67,1.0,0.3958333333333333,0.5116279069767442,0.1458333333333333,0.1041666666666666,False,1
1,808967,2025,5,0,9,9,0,2.39,1.0,3.01,10.24,3.06,2.84,0.287,2.83,0.3,0.3333333333333333,0.3421052631578947,0.2222222222222222,0.1111111111111111,True,0
1,594798,2025,3,1,7,9,1,2.34,0.98,3.63,8.57,2.21,3.46,0.295,3.14,1.4,0.4509803921568627,0.782608695652174,0.2352941176470588,0.0980392156862745,False,1
1,676979,2025,4,2,7,9,0,1.98,1.06,2.67,11.09,2.85,2.86,0.288,3.05,0.5,0.225,0.2424242424242424,0.225,0.125,False,0
1,519242,2025,6,3,8,10,2,3.06,1.24,2.98,11.44,2.53,3.11,0.314,3.19,0.2,0.2564102564102564,0.3142857142857143,0.358974358974359,0.1025641025641025,False,1
